relative_id,timestamp,CHS_IMU9_Acc_X,CHS_IMU9_Acc_Y,CHS_IMU9_Acc_Z,CHS_IMU9_Gyro_X,CHS_IMU9_Gyro_Y,CHS_IMU9_Gyro_Z,CHS_IMU9_Magn_X,CHS_IMU9_Magn_Y,CHS_IMU9_Magn_Z,RF_IMU9_Acc_X,RF_IMU9_Acc_Y,RF_IMU9_Acc_Z,RF_IMU9_Gyro_X,RF_IMU9_Gyro_Y,RF_IMU9_Gyro_Z,RF_IMU9_Magn_X,RF_IMU9_Magn_Y,RF_IMU9_Magn_Z,LF_IMU9_Acc_X,LF_IMU9_Acc_Y,LF_IMU9_Acc_Z,LF_IMU9_Gyro_X,LF_IMU9_Gyro_Y,LF_IMU9_Gyro_Z,LF_IMU9_Magn_X,LF_IMU9_Magn_Y,LF_IMU9_Magn_Z,RU_IMU9_Acc_X,RU_IMU9_Acc_Y,RU_IMU9_Acc_Z,RU_IMU9_Gyro_X,RU_IMU9_Gyro_Y,RU_IMU9_Gyro_Z,RU_IMU9_Magn_X,RU_IMU9_Magn_Y,RU_IMU9_Magn_Z,LU_IMU9_Acc_X,LU_IMU9_Acc_Y,LU_IMU9_Acc_Z,LU_IMU9_Gyro_X,LU_IMU9_Gyro_Y,LU_IMU9_Gyro_Z,LU_IMU9_Magn_X,LU_IMU9_Magn_Y,LU_IMU9_Magn_Z
8021,1720540480.5910618,9.353878021240234,-3.2830698490142822,1.1940611600875854,-13.720000267028809,3.430000066757202,0.6299999952316284,166.87913513183594,-229.28851318359372,168.93634033203125,8.68147087097168,-8.095208168029785,-0.3972227573394775,21.6299991607666,-18.549999237060547,-4.550000190734863,55.35000228881836,21.900001525878903,-20.100000381469727,,,,,,,,,,10.20814609527588,0.7441943883895874,0.0454652532935142,67.62000274658203,31.43000030517578,-9.100000381469728,157.7487335205078,-84.5092544555664,-172.2044677734375,9.940139770507812,-0.2297191768884658,1.6463208198547363,-1.8899999856948853,-2.1700000762939453,0.699999988079071,121.6475067138672,-207.74490356445312,110.25502014160156
8022,1720540480.6167028,9.411307334899902,-3.161031484603882,1.4477094411849976,-15.470000267028809,2.5899999141693115,-0.4200000166893005,165.9495849609375,-225.40966796875,169.7703399658203,8.107172966003418,-11.330419540405272,0.2632198929786682,68.73999786376953,-27.51000022888184,-0.2100000083446502,53.70000076293945,22.05000114440918,-20.700000762939453,9.373021125793455,3.036600351333618,-0.5144752264022827,-2.7300000190734863,-0.7699999809265137,0.9800000190734864,59.8032112121582,-133.3258819580078,110.68383026123048,10.390007019042969,2.0052568912506104,-0.1722893863916397,58.65999984741211,33.599998474121094,-7.490000247955322,160.24652099609375,-83.04910278320312,-169.71939086914062,9.956890106201172,-0.2943277060985565,1.6606782674789429,-0.2100000083446502,-1.8899999856948853,0.6299999952316284,125.47819519042967,-210.717041015625,115.45011901855467
8023,1720540480.5910108,9.270126342773438,-3.218461275100708,1.5099250078201294,-11.619999885559082,1.8899999856948853,-2.0299999713897705,166.3096923828125,-226.5317840576172,169.70919799804688,7.702771186828613,-9.571632385253906,-0.9428057670593262,108.91999816894533,-34.09000015258789,31.920000076293945,55.50000381469727,24.30000114440918,-18.600000381469727,9.320377349853516,3.0174570083618164,-0.461831271648407,-2.5199999809265137,-0.699999988079071,0.9100000262260436,63.8232307434082,-134.2562255859375,112.31439971923828,12.29954719543457,2.4192299842834477,0.758551836013794,27.57999992370605,44.380001068115234,-0.9100000262260436,156.91458129882812,-83.81017303466797,-170.1123504638672,9.980819702148438,-0.2105759084224701,1.7228938341140747,1.8899999856948853,-1.3300000429153442,0.5600000023841858,122.09709167480467,-208.8481903076172,112.8601531982422
8024,1720540480.591111,9.387378692626951,-3.161031484603882,1.4524952173233032,-10.220000267028809,1.8200000524520876,-3.220000028610229,162.5607147216797,-226.46250915527344,166.52232360839844,8.24596118927002,-11.619961738586426,-1.4118157625198364,84.48999786376953,-28.84000015258789,91.9800033569336,56.70000076293945,19.950000762939453,-20.700000762939453,9.373021125793455,2.9983139038085938,-0.5336185097694397,-2.0999999046325684,-0.8400000333786011,0.7699999809265137,59.16900253295898,-134.26339721679688,111.78356170654295,,,,,,,,,,9.995177268981934,-0.1459673941135406,1.9262909889221191,3.640000104904175,-1.4700000286102295,0.5600000023841858,123.6338882446289,-210.9558258056641,113.59773254394533
8025,1720540480.591163,9.406521797180176,-2.8930258750915527,1.2275618314743042,-10.56999969482422,2.240000009536743,-3.289999961853028,165.57701110839844,-227.2102508544922,169.03309631347656,10.882946014404297,-13.397891998291016,-0.8566610813140869,56.13999938964844,-35.97999954223633,135.1699981689453,54.00000381469727,21.30000114440918,-18.0,9.451987266540527,3.0102784633636475,-0.509689450263977,-1.8200000524520876,-0.699999988079071,0.6299999952316284,61.08441162109375,-133.2490692138672,113.072021484375,11.653462409973145,2.409658432006836,1.1055235862731934,-8.399999618530273,64.75,10.010000228881836,160.90000915527344,-81.8277359008789,-169.0867156982422,9.865960121154783,-0.2297191768884658,1.8784328699111936,5.880000114440918,-1.8200000524520876,0.2800000011920929,123.5358428955078,-210.4169006347656,112.99298858642578
8026,1720540480.616804,9.270126342773438,-2.907383441925049,1.3160994052886963,-10.220000267028809,1.680000066757202,-4.199999809265137,162.7020263671875,-225.9519805908203,166.89224243164062,9.650598526000977,-14.826458930969238,-0.5168681740760803,75.04000091552734,-41.369998931884766,178.85000610351562,53.55000305175781,21.30000114440918,-16.80000114440918,9.516595840454102,3.05574369430542,-0.5240468978881836,-0.699999988079071,-0.1400000005960464,0.699999988079071,64.00222778320312,-133.7377471923828,113.80696105957033,10.660405158996582,2.500588893890381,0.679585874080658,-37.65999984741211,75.45999908447266,20.15999984741211,158.87242126464844,-82.30611419677734,-171.40090942382812,9.729564666748049,-0.2991135120391845,1.8425391912460327,6.720000267028809,-1.75,-0.2100000083446502,122.5814208984375,-207.86343383789065,113.45203399658205
8027,1720540480.5910869,9.167230606079102,-3.084458589553833,1.3759222030639648,-7.699999809265137,0.1400000005960464,-5.389999866485596,166.39450073242188,-226.0331268310547,168.39517211914062,7.56158971786499,-10.870981216430664,-1.6176059246063232,-46.900001525878906,-26.600000381469727,231.7700042724609,53.400001525878906,17.700000762939453,-14.550000190734863,9.45438003540039,3.196925163269043,-0.5144752264022827,0.2800000011920929,0.2100000083446502,0.9800000190734864,60.45240783691406,-131.8256378173828,112.34728240966795,11.351956367492676,2.0674726963043213,1.0887731313705444,-58.72999954223633,78.95999908447266,27.86000061035156,159.47573852539062,-84.01536560058594,-172.68923950195312,9.554882049560549,-0.1651106625795364,1.7635732889175415,5.949999809265137,-1.8200000524520876,-0.3499999940395355,121.21673583984376,-207.11846923828125,112.05118560791016
8028,1720540480.5912127,,,,,,,,,,9.585989952087402,-21.89989471435547,-2.2230117321014404,-2.7300000190734863,-56.97999954223633,326.8299865722656,51.30000305175781,17.25,-15.000000953674316,9.45438003540039,3.1586387157440186,-0.3900440335273742,1.8899999856948853,0.4200000166893005,0.9800000190734864,61.26165771484375,-134.3308868408203,113.72017669677734,11.048056602478027,1.3735291957855225,1.806645631790161,-72.30999755859375,92.88999938964844,30.450000762939453,158.52462768554688,-86.82052612304688,-176.82496643066406,9.485487937927246,0.0454652532935142,1.799466848373413,2.240000009536743,-2.380000114440918,0.0700000002980232,122.9166488647461,-210.3109130859375,113.01593017578124
8029,1720540480.591385,9.341913223266602,-3.09881591796875,1.464459776878357,-5.740000247955322,-0.1400000005960464,-5.25,164.1317901611328,-227.2428131103516,167.91552734375,12.644125938415527,-22.50769424438477,-5.417543888092041,106.0500030517578,-87.77999877929688,407.6100158691406,50.25000381469727,14.40000057220459,-9.15000057220459,9.250982284545898,3.007885456085205,-0.3517574965953827,4.829999923706055,0.6299999952316284,-0.0700000002980232,62.98569107055664,-132.23770141601562,113.93949127197266,11.069592475891112,-0.4044014811515808,2.3857293128967285,-87.70999908447266,108.98999786376952,46.970001220703125,159.95066833496094,-82.55180358886719,-176.21798706054688,9.518988609313965,0.06460852175951,1.873647093772888,-2.0299999713897705,-3.150000095367432,0.4200000166893005,124.10879516601562,-209.9730682373047,113.90894317626952
8030,1720540480.5913348,9.770243644714355,-2.7494513988494877,1.514710783958435,-5.389999866485596,0.9100000262260436,-3.150000095367432,164.98388671875,-228.9784698486328,167.88250732421875,13.510358810424805,-24.73788452148437,-5.678370952606201,167.3699951171875,-108.77999877929688,461.1600036621094,45.0,9.15000057220459,-6.450000286102295,9.071514129638672,3.287855625152588,-0.4785816073417663,7.070000171661377,0.1400000005960464,-1.4700000286102295,64.17137908935547,-133.5011444091797,113.84777069091795,11.387849807739258,-3.2711052894592285,3.687471389770508,-73.08000183105469,134.82000732421875,71.12000274658203,157.3325958251953,-82.15757751464844,-180.33615112304688,9.664956092834473,0.2249333560466766,1.7683590650558472,-4.409999847412109,-3.7100000381469727,0.2800000011920929,122.95697021484376,-207.6621551513672,113.48519897460938
